Date,Open,High,Low,Close,Adj Close,Volume
2025-02-24,42.3,42.645,42.07,42.42,42.1506,4435227
2025-02-25,42.56,43.08,42.55,42.87,42.5978,5698159
2025-02-26,42.95,43.045,42.535,42.66,42.3891,5472169
2025-02-27,42.67,43.08,42.59,42.85,42.5779,4040663
2025-02-28,43.06,43.245,42.68,43.15,42.876,5771512
2025-03-03,43.3,43.7458,43.17,43.52,43.2436,9874266
2025-03-04,43.56,43.8613,42.92,43.02,42.7468,9765763
2025-03-05,42.55,43.535,42.54,43.42,43.1443,5564280
2025-03-06,43.06,43.15,42.165,42.23,41.9618,7954320
2025-03-07,42.31,42.6365,41.94,42.47,42.2003,7083678
2025-03-10,42.43,42.89,41.86,42.06,41.7929,9447870
2025-03-11,42.17,42.315,41.385,41.62,41.3557,7103513
2025-03-12,41.69,41.815,41.34,41.47,41.2066,6013571
2025-03-13,41.48,41.71,40.6025,40.66,40.4018,6167159
2025-03-14,41.045,41.485,40.8,41.45,41.1868,4548151
2025-03-17,41.46,42.325,41.46,42.18,41.9121,4422807
2025-03-18,42.18,42.39,41.76,41.92,41.6538,4860358
2025-03-19,41.95,42.2873,41.615,41.97,41.7035,3919062
2025-03-20,41.97,42.16,41.74,41.92,41.6538,3452764
2025-03-21,41.73,41.8,41.245,41.51,41.2464,6237861
2025-03-24,41.5,41.905,41.31,41.82,41.82,4457783
2025-03-25,41.82,41.83,41.08,41.32,41.32,4660831
2025-03-26,41.51,41.725,41.3441,41.53,41.53,3717793
2025-03-27,41.59,41.9201,41.325,41.43,41.43,3586712
2025-03-28,41.61,41.65,41.165,41.41,41.41,4905635
2025-03-31,41.53,42.115,41.47,41.85,41.85,7736826
2025-04-01,41.99,42.08,41.37,41.88,41.88,5903364
2025-04-02,41.81,42.175,41.6,42.08,42.08,4656978
2025-04-03,41.66,42.06,40.76,40.82,40.82,11584750
2025-04-04,40.62,40.62,38.915,38.96,38.96,15419820
2025-04-07,38.3,39.48,37.17,38.02,38.02,25297270
2025-04-08,38.89,38.985,36.645,37.08,37.08,16319470
2025-04-09,36.46,39.385,35.76,39.21,39.21,27138881
2025-04-10,38.82,39.25,37.43,38.38,38.38,19936820
2025-04-11,38.18,39.01,37.74,38.92,38.92,10742760
2025-04-14,39.23,40.0,39.11,39.78,39.78,6543722
2025-04-15,39.92,40.15,39.64,39.84,39.84,4272271
2025-04-16,39.99,40.35,39.57,39.82,39.82,6021970
2025-04-17,39.97,40.779,39.97,40.45,40.45,4793507
2025-04-21,40.11,40.2,39.11,39.61,39.61,4364311
2025-04-22,40.18,40.61,39.98,40.42,40.42,4213235
2025-04-23,40.76,41.23,40.23,40.47,40.47,8046307
2025-04-24,40.49,40.905,40.285,40.59,40.59,5093429
2025-04-25,40.61,40.76,40.275,40.53,40.53,4510988
